Time,CH1,CH2,CH3,CH4,Wavelength,delta_lambda_pm
451.795317,1,0,0,0,1523.69853,-525.7600000002185
451.995315,1,0,0,0,1523.70004,-524.2500000001655
452.195313,1,0,0,0,1523.69664,-527.6500000002216
452.395311,1,0,0,0,1523.69834,-525.9500000001935
452.595309,1,0,0,0,1523.69664,-527.6500000002216
452.795306,1,0,0,0,1523.69664,-527.6500000002216
452.995305,1,0,0,0,1523.70004,-524.2500000001655
453.195302,1,0,0,0,1523.70004,-524.2500000001655
453.3953,1,0,0,0,1523.70023,-524.0600000001905
453.595298,1,0,0,0,1523.70192,-522.3700000001372
453.795296,1,0,0,0,1523.70004,-524.2500000001655
453.995294,1,0,0,0,1523.70041,-523.8800000001902
454.195292,1,0,0,0,1523.69853,-525.7600000002185
454.39529,1,0,0,0,1523.69834,-525.9500000001935
454.595288,1,0,0,0,1523.70004,-524.2500000001655
454.795286,1,0,0,0,1523.70004,-524.2500000001655
454.995284,1,0,0,0,1523.70004,-524.2500000001655
455.195282,1,0,0,0,1523.70211,-522.1800000001622
455.39528,1,0,0,0,1523.69815,-526.1400000001686
455.595278,1,0,0,0,1523.69815,-526.1400000001686
455.795275,1,0,0,0,1523.69834,-525.9500000001935
455.995273,1,0,0,0,1523.69834,-525.9500000001935
456.195271,1,0,0,0,1523.69834,-525.9500000001935
456.395269,1,0,0,0,1523.70003,-524.2600000001403
456.595267,1,0,0,0,1523.69852,-525.7700000001932
456.795265,1,0,0,0,1523.69815,-526.1400000001686
456.995263,1,0,0,0,1523.69663,-527.6600000001963
457.195261,1,0,0,0,1523.70022,-524.0700000001652
457.395259,1,0,0,0,1523.70192,-522.3700000001372
457.595257,1,0,0,0,1523.70022,-524.0700000001652
457.795255,1,0,0,0,1523.70192,-522.3700000001372
457.995253,1,0,0,0,1523.70004,-524.2500000001655
458.195251,1,0,0,0,1523.69834,-525.9500000001935
458.395249,1,0,0,0,1523.69834,-525.9500000001935
458.595247,1,0,0,0,1523.70022,-524.0700000001652
458.795244,1,0,0,0,1523.70004,-524.2500000001655
458.995242,1,0,0,0,1523.70004,-524.2500000001655
459.19524,1,0,0,0,1523.70192,-522.3700000001372
459.395238,1,0,0,0,1523.70041,-523.8800000001902
459.595236,1,0,0,0,1523.70211,-522.1800000001622
459.795234,1,0,0,0,1523.70022,-524.0700000001652
459.995232,1,0,0,0,1523.70003,-524.2600000001403
460.19523,1,0,0,0,1523.69815,-526.1400000001686
460.395228,1,0,0,0,1523.69852,-525.7700000001932
460.595226,1,0,0,0,1523.70022,-524.0700000001652
460.795224,1,0,0,0,1523.70192,-522.3700000001372
460.995222,1,0,0,0,1523.70003,-524.2600000001403
461.19522,1,0,0,0,1523.70003,-524.2600000001403
461.395218,1,0,0,0,1523.70192,-522.3700000001372
461.595216,1,0,0,0,1523.70022,-524.0700000001652
461.795213,1,0,0,0,1523.70003,-524.2600000001403
461.995211,1,0,0,0,1523.70022,-524.0700000001652
462.195209,1,0,0,0,1523.70003,-524.2600000001403
462.395207,1,0,0,0,1523.70022,-524.0700000001652
462.595205,1,0,0,0,1523.70211,-522.1800000001622
462.795203,1,0,0,0,1523.70003,-524.2600000001403
462.995201,1,0,0,0,1523.69852,-525.7700000001932
463.195199,1,0,0,0,1523.69852,-525.7700000001932
463.395197,1,0,0,0,1523.70173,-522.5600000001123
463.595195,1,0,0,0,1523.70041,-523.8800000001902
463.795192,1,0,0,0,1523.70192,-522.3700000001372
463.995191,1,0,0,0,1523.70211,-522.1800000001622
464.195189,1,0,0,0,1523.70211,-522.1800000001622
464.395186,1,0,0,0,1523.69833,-525.9600000001683
464.595184,1,0,0,0,1523.70362,-520.6700000001092
464.795182,1,0,0,0,1523.70022,-524.0700000001652
464.99518,1,0,0,0,1523.70192,-522.3700000001372
465.195178,1,0,0,0,1523.70211,-522.1800000001622
465.395176,1,0,0,0,1523.70192,-522.3700000001372
465.595174,1,0,0,0,1523.70022,-524.0700000001652
465.795172,1,0,0,0,1523.70003,-524.2600000001403
465.99517,1,0,0,0,1523.70022,-524.0700000001652
466.195168,1,0,0,0,1523.69833,-525.9600000001683
466.395166,1,0,0,0,1523.69663,-527.6600000001963
466.595164,1,0,0,0,1523.70192,-522.3700000001372
466.795162,1,0,0,0,1523.69852,-525.7700000001932
466.995159,1,0,0,0,1523.69852,-525.7700000001932
467.195158,1,0,0,0,1523.70041,-523.8800000001902
467.395155,1,0,0,0,1523.69833,-525.9600000001683
467.595153,1,0,0,0,1523.69833,-525.9600000001683
467.795151,1,0,0,0,1523.69814,-526.1500000001433
467.995149,1,0,0,0,1523.69644,-527.8500000001713
468.195147,1,0,0,0,1523.70041,-523.8800000001902
468.395145,1,0,0,0,1523.70003,-524.2600000001403
468.595143,1,0,0,0,1523.70022,-524.0700000001652
468.795141,1,0,0,0,1523.70041,-523.8800000001902
468.995139,1,0,0,0,1523.70041,-523.8800000001902
469.195137,1,0,0,0,1523.69852,-525.7700000001932
469.395134,1,0,0,0,1523.69814,-526.1500000001433
469.595133,1,0,0,0,1523.70041,-523.8800000001902
469.79513,1,0,0,0,1523.69833,-525.9600000001683
469.995128,1,0,0,0,1523.70003,-524.2600000001403
470.195126,1,0,0,0,1523.69814,-526.1500000001433
470.395124,1,0,0,0,1523.69833,-525.9600000001683
470.595122,1,0,0,0,1523.70022,-524.0700000001652
470.79512,1,0,0,0,1523.69833,-525.9600000001683
470.995118,1,0,0,0,1523.70021,-524.08000000014
471.195116,1,0,0,0,1523.69814,-526.1500000001433
471.395114,1,0,0,0,1523.7021,-522.1900000001369
471.595112,1,0,0,0,1523.7021,-522.1900000001369
471.79511,1,0,0,0,1523.70021,-524.08000000014
471.995108,1,0,0,0,1523.69984,-524.4500000001153
472.195106,1,0,0,0,1523.70191,-522.380000000112
472.395103,1,0,0,0,1523.70021,-524.08000000014
472.595102,1,0,0,0,1523.70191,-522.380000000112
472.795099,1,0,0,0,1523.70021,-524.08000000014
472.995097,1,0,0,0,1523.70021,-524.08000000014
473.195095,1,0,0,0,1523.70002,-524.270000000115
473.395093,1,0,0,0,1523.70021,-524.08000000014
473.595091,1,0,0,0,1523.70021,-524.08000000014
473.795089,1,0,0,0,1523.70021,-524.08000000014
473.995087,1,0,0,0,1523.7004,-523.890000000165
474.195085,1,0,0,0,1523.70191,-522.380000000112
474.395083,1,0,0,0,1523.7004,-523.890000000165
474.595081,1,0,0,0,1523.7021,-522.1900000001369
474.795079,1,0,0,0,1523.70021,-524.08000000014
474.995077,1,0,0,0,1523.70191,-522.380000000112
475.195075,1,0,0,0,1523.70021,-524.08000000014
475.395072,1,0,0,0,1523.70021,-524.08000000014
475.59507,1,0,0,0,1523.7004,-523.890000000165
475.795068,1,0,0,0,1523.70361,-520.680000000084
475.995066,1,0,0,0,1523.69832,-525.970000000143
476.195064,1,0,0,0,1523.7004,-523.890000000165
476.395062,1,0,0,0,1523.69851,-525.780000000168
476.59506,1,0,0,0,1523.70171,-522.5800000000618
476.795058,1,0,0,0,1523.70209,-522.2000000001117
476.995056,1,0,0,0,1523.7002,-524.0900000001147
477.195054,1,0,0,0,1523.7019,-522.3900000000867
477.395052,1,0,0,0,1523.70209,-522.2000000001117
477.59505,1,0,0,0,1523.7019,-522.3900000000867
477.795048,1,0,0,0,1523.7002,-524.0900000001147
477.995045,1,0,0,0,1523.70021,-524.08000000014
478.195044,1,0,0,0,1523.7019,-522.3900000000867
478.395041,1,0,0,0,1523.70002,-524.270000000115
478.595039,1,0,0,0,1523.70021,-524.08000000014
478.795037,1,0,0,0,1523.70172,-522.570000000087
478.995035,1,0,0,0,1523.70021,-524.08000000014
479.195033,1,0,0,0,1523.70002,-524.270000000115
479.395031,1,0,0,0,1523.70209,-522.2000000001117
479.595029,1,0,0,0,1523.70021,-524.08000000014
479.795027,1,0,0,0,1523.70171,-522.5800000000618
479.995025,1,0,0,0,1523.70171,-522.5800000000618
480.195023,1,0,0,0,1523.7002,-524.0900000001147
480.395021,1,0,0,0,1523.70171,-522.5800000000618
480.595019,1,0,0,0,1523.70209,-522.2000000001117
480.795017,1,0,0,0,1523.7019,-522.3900000000867
480.995015,1,0,0,0,1523.7019,-522.3900000000867
481.195012,1,0,0,0,1523.70002,-524.270000000115
481.39501,1,0,0,0,1523.70002,-524.270000000115
481.595008,1,0,0,0,1523.70191,-522.380000000112
481.795007,1,0,0,0,1523.70021,-524.08000000014
481.995004,1,0,0,0,1523.7021,-522.1900000001369
482.195002,1,0,0,0,1523.70191,-522.380000000112
482.395,1,0,0,0,1523.7021,-522.1900000001369
482.594998,1,0,0,0,1523.7021,-522.1900000001369
482.794996,1,0,0,0,1523.70021,-524.08000000014
482.994994,1,0,0,0,1523.70191,-522.380000000112
483.194992,1,0,0,0,1523.70021,-524.08000000014
483.39499,1,0,0,0,1523.69832,-525.970000000143
483.594988,1,0,0,0,1523.70191,-522.380000000112
483.794985,1,0,0,0,1523.69813,-526.1600000001181
483.994984,1,0,0,0,1523.69832,-525.970000000143
484.194981,1,0,0,0,1523.69813,-526.1600000001181
484.394979,1,0,0,0,1523.69851,-525.780000000168
484.594977,1,0,0,0,1523.69662,-527.6700000001711
484.794975,1,0,0,0,1523.69832,-525.970000000143
484.994973,1,0,0,0,1523.69832,-525.970000000143
485.194971,1,0,0,0,1523.69832,-525.970000000143
485.394969,1,0,0,0,1523.7002,-524.0900000001147
485.594967,1,0,0,0,1523.7002,-524.0900000001147
485.794965,1,0,0,0,1523.69832,-525.970000000143
485.994963,1,0,0,0,1523.70002,-524.270000000115
486.194961,1,0,0,0,1523.7002,-524.0900000001147
486.394958,1,0,0,0,1523.7002,-524.0900000001147
486.594956,1,0,0,0,1523.6985,-525.7900000001428
486.794954,1,0,0,0,1523.70209,-522.2000000001117
486.994952,1,0,0,0,1523.70001,-524.2800000000898
487.19495,1,0,0,0,1523.7019,-522.3900000000867
487.394948,1,0,0,0,1523.70001,-524.2800000000898
487.594946,1,0,0,0,1523.69831,-525.9800000001178
487.794944,1,0,0,0,1523.7002,-524.0900000001147
487.994942,1,0,0,0,1523.70209,-522.2000000001117
488.19494,1,0,0,0,1523.70001,-524.2800000000898
488.394938,1,0,0,0,1523.7002,-524.0900000001147
488.594936,1,0,0,0,1523.7019,-522.3900000000867
488.794934,1,0,0,0,1523.69831,-525.9800000001178
488.994932,1,0,0,0,1523.7002,-524.0900000001147
489.194929,1,0,0,0,1523.6985,-525.7900000001428
489.394928,1,0,0,0,1523.70001,-524.2800000000898
489.594925,1,0,0,0,1523.7002,-524.0900000001147
489.794923,1,0,0,0,1523.7019,-522.3900000000867
489.994921,1,0,0,0,1523.7002,-524.0900000001147
490.194919,1,0,0,0,1523.69812,-526.1700000000928
490.394917,1,0,0,0,1523.7002,-524.0900000001147
490.594915,1,0,0,0,1523.7002,-524.0900000001147
490.794913,1,0,0,0,1523.70039,-523.9000000001397
490.994911,1,0,0,0,1523.7002,-524.0900000001147
491.194909,1,0,0,0,1523.70209,-522.2000000001117
491.394907,1,0,0,0,1523.69831,-525.9800000001178
491.594905,1,0,0,0,1523.70039,-523.9000000001397
491.794903,1,0,0,0,1523.7002,-524.0900000001147
491.9949,1,0,0,0,1523.69851,-525.780000000168
492.194899,1,0,0,0,1523.70209,-522.2000000001117
492.394896,1,0,0,0,1523.7002,-524.0900000001147
492.594894,1,0,0,0,1523.70171,-522.5800000000618
492.794892,1,0,0,0,1523.70191,-522.380000000112
492.99489,1,0,0,0,1523.69813,-526.1600000001181
493.194888,1,0,0,0,1523.70361,-520.680000000084
493.394886,1,0,0,0,1523.70021,-524.08000000014
493.594884,1,0,0,0,1523.70172,-522.570000000087
493.794882,1,0,0,0,1523.69832,-525.970000000143
493.99488,1,0,0,0,1523.70549,-518.8000000000557
494.194878,1,0,0,0,1523.7038,-520.4900000001089
494.394876,1,0,0,0,1523.7019,-522.3900000000867
494.594873,1,0,0,0,1523.70379,-520.5000000000837
494.794872,1,0,0,0,1523.7019,-522.3900000000867
494.994869,1,0,0,0,1523.70021,-524.08000000014
495.194867,1,0,0,0,1523.70021,-524.08000000014
495.394865,1,0,0,0,1523.70191,-522.380000000112
495.594863,1,0,0,0,1523.70021,-524.08000000014
495.794861,1,0,0,0,1523.7004,-523.890000000165
495.994859,1,0,0,0,1523.70021,-524.08000000014
496.194857,1,0,0,0,1523.70022,-524.0700000001652
496.394855,1,0,0,0,1523.70022,-524.0700000001652
496.594853,1,0,0,0,1523.70022,-524.0700000001652
496.794851,1,0,0,0,1523.70192,-522.3700000001372
496.994849,1,0,0,0,1523.70381,-520.4800000001342
497.194847,1,0,0,0,1523.70041,-523.8800000001902
497.394845,1,0,0,0,1523.70211,-522.1800000001622
497.594842,1,0,0,0,1523.70362,-520.6700000001092
497.79484,1,0,0,0,1523.70022,-524.0700000001652
497.994838,1,0,0,0,1523.70022,-524.0700000001652
498.194836,1,0,0,0,1523.70022,-524.0700000001652
498.394834,1,0,0,0,1523.70211,-522.1800000001622
498.594832,1,0,0,0,1523.70192,-522.3700000001372
498.79483,1,0,0,0,1523.7055,-518.7900000000809
498.994828,1,0,0,0,1523.70362,-520.6700000001092
499.194826,1,0,0,0,1523.70192,-522.3700000001372
499.394824,1,0,0,0,1523.70041,-523.8800000001902
499.594822,1,0,0,0,1523.70211,-522.1800000001622
499.79482,1,0,0,0,1523.70003,-524.2600000001403
499.994817,1,0,0,0,1523.70211,-522.1800000001622
500.194816,1,0,0,0,1523.69833,-525.9600000001683
500.394814,1,0,0,0,1523.69833,-525.9600000001683
500.594812,1,0,0,0,1523.70041,-523.8800000001902
500.794809,1,0,0,0,1523.70022,-524.0700000001652
500.994807,1,0,0,0,1523.70022,-524.0700000001652
501.194805,1,0,0,0,1523.70192,-522.3700000001372
501.394803,1,0,0,0,1523.70041,-523.8800000001902
501.594801,1,0,0,0,1523.69852,-525.7700000001932
501.794799,1,0,0,0,1523.70003,-524.2600000001403
501.994797,1,0,0,0,1523.70021,-524.08000000014
502.194795,1,0,0,0,1523.69852,-525.7700000001932
502.394793,1,0,0,0,1523.69833,-525.9600000001683
502.594791,1,0,0,0,1523.70002,-524.270000000115
502.794789,1,0,0,0,1523.69851,-525.780000000168
502.994787,1,0,0,0,1523.70021,-524.08000000014
503.194784,1,0,0,0,1523.70002,-524.270000000115
503.394783,1,0,0,0,1523.69851,-525.780000000168
503.59478,1,0,0,0,1523.70021,-524.08000000014
503.794778,1,0,0,0,1523.70191,-522.380000000112
503.994776,1,0,0,0,1523.7021,-522.1900000001369
504.194774,1,0,0,0,1523.69851,-525.780000000168
504.394772,1,0,0,0,1523.7021,-522.1900000001369
504.59477,1,0,0,0,1523.7021,-522.1900000001369
504.794768,1,0,0,0,1523.70021,-524.08000000014
504.994766,1,0,0,0,1523.70021,-524.08000000014
505.194764,1,0,0,0,1523.69984,-524.4500000001153
